X;Y;amenageur;operateur;enseigne;idstation;station;adstation;codeinsee;Xlongitude;Ylatitude;nbrepdc;idpdc;puissmax;typeprise;accesrecharge;accessibilité;observations;date_maj
2.8303904;48.8137240997385;SDESM;Izivia;Ecocharge77;FR*S77*P77508A;Villeneuve-le-Comte;;77508;2.8303904;48.8137240997385;2;;;type2,typee;Payant;;node/7294465781;2020/03/14
3.3429648;48.8610247997268;SDESM;Izivia;Ecocharge77;FR*S77*P77512A;Villeneuve-sur-Bellot;;77512;3.3429648;48.8610247997268;2;;;type2,typee;Payant;;node/7299924339;2020/03/16
2.8958071;48.3427118998548;SDESM;Izivia;Ecocharge77;FR*S77*P77516A;Ville-Saint-Jacques;;77516;2.8958071;48.3427118998548;2;;;type2,typee;Payant;;node/7297087757;2020/03/15
2.6721793;48.900551899717;SDESM;Izivia;Ecocharge77;FR*S77*P77517A;Villevaudé;;77517;2.6721793;48.900551899717;2;;;type2,typee;Payant;;node/7294465772;2020/03/14
3.3761309;48.455890999827;SDESM;Izivia;Ecocharge77;FR*S77*P77522A;Villiers-sur-Seine;;77522;3.3761309;48.455890999827;2;;;type2,typee;Payant;;node/7297087777;2020/03/15
3.1653426;48.4393817998311;SDESM;Izivia;Ecocharge77;FR*S77*P77524A;Vimpelles;;77524;3.1653426;48.4393817998311;2;;;type2,typee;Payant;;node/7297087772;2020/03/15
3.0033122;48.6903137997691;SDESM;Izivia;Ecocharge77;FR*S77*P77527A;;;77527;3.0033122;48.6903137997691;2;;;type2,typee;Payant;;node/6707752918;2020/04/19
2.6646568;48.5710993997986;SDESM;Izivia;Ecocharge77;FR*S77*P77528A;Voisenon;;77528;2.6646568;48.5710993997986;2;;;type2,typee;Payant;;node/7299814996;2020/03/16
2.9691242;48.2825362998695;SDESM;Izivia;Ecocharge77;FR*S77*P77531A;;;77531;2.9691242;48.2825362998695;2;;;type2,typee;Payant;;node/4425624368;2020/04/19
3.085516;48.8138033997385;SDESM;Izivia;Ecocharge77;;Place Pasteur;;77131;3.085516;48.8138033997385;2;;;type2,typee;Payant;;node/7683018885;2020/07/05
3.0823636;48.8150279997382;SDESM;Izivia;Ecocharge77;;Rue Victor Hugo;;77131;3.0823636;48.8150279997382;2;;;type2,typee;Payant;;node/7683022185;2020/07/04
2.5648255;43.5653927005415;SDET 81;Bouygues Énergies et Services;Révéo;FR*S81*P81014*001;;;81014;2.5648255;43.5653927005415;2;;;type2,type3c,typee;Payant;24/7;node/7355123952;2020/04/01
2.4056866;43.5041681005419;SDET 81;Bouygues Énergies et Services;Révéo;FR*S81*P81209*001;;;81209;2.4056866;43.5041681005419;2;;;type2,type3c,typee;Payant;24/7;node/7297139546;2020/03/22
2.484531;43.4802653005419;SDET 81;Bouygues Énergies et Services;Révéo;FR*S81*P81238*001;;;81238;2.484531;43.4802653005419;2;;;type2,typee;Payant;24/7;node/5846998297;2020/03/06
3.3504141;47.8749158999673;SDEY;SDEY;IRVE SDEY;FR*S89*P89003*A;;;89003;3.3504141;47.8749158999673;;;;type2_combo,type2,chademo;Payant;24/7;node/5528671640;2020/03/01
3.597895;48.0911062999159;SDEY;SDEY;IRVE SDEY;FR*S89*P89014*A;;;89014;3.597895;48.0911062999159;2;;;type2,typee;Payant;24/7;node/5528671639;2020/03/01
3.908334;47.489359500056;SDEY;SDEY;IRVE SDEY;FR*S89*P89025*A;;;89025;3.908334;47.489359500056;2;;;type2,typee;Payant;24/7;node/5305387816;2020/03/01
3.7232065;47.8184831999806;SDEY;SDEY;IRVE SDEY;FR*S89*P89034*A;;;89034;3.7232065;47.8184831999806;2;;;type2,typee;Payant;24/7;node/5528671638;2020/03/01
3.2890823;47.9744137999438;SDEY;SDEY;IRVE SDEY;FR*S89*P89063*A;;;89063;3.2890823;47.9744137999438;2;;;type2,typee;Payant;24/7;node/5528671636;2020/03/01
3.4868757;48.1324338999059;SDEY;SDEY;IRVE SDEY;FR*S89*P89066*A;;;89066;3.4868757;48.1324338999059;2;;;type2,typee;Payant;24/7;node/5528671635;2020/03/01
3.7984934;47.8162227999811;SDEY;SDEY;IRVE SDEY;FR*S89*P89068*A;;;89068;3.7984934;47.8162227999811;2;;;type2,typee;Payant;24/7;node/5528671634;2020/03/01
3.0775959;47.7785100999899;SDEY;SDEY;IRVE SDEY;FR*S89*P89073*A;;;89073;3.0775959;47.7785100999899;2;;;type2,typee;Payant;24/7;node/5528671633;2020/03/01
3.4399036;47.9513601999492;SDEY;SDEY;IRVE SDEY;FR*S89*P89075*A;;;89075;3.4399036;47.9513601999493;2;;;type2,typee;Payant;24/7;node/5528671632;2020/03/01
3.5990202;47.738031799999;SDEY;SDEY;IRVE SDEY;FR*S89*P89077*A;;;89077;3.5990202;47.7380317999993;2;;;type2,typee;Payant;24/7;node/4708036241;2020/07/12
3.4596004;47.8306873999777;SDEY;SDEY;IRVE SDEY;FR*S89*P89083*A;;;89083;3.4596004;47.8306873999777;2;;;type2,typee;Payant;24/7;node/5528671631;2020/03/01
3.4916087;47.9414162999516;SDEY;SDEY;IRVE SDEY;FR*S89*P89085*A;;;89085;3.4916087;47.9414162999516;2;;;type2,typee;Payant;24/7;node/4556871878;2020/03/01
3.0951741;47.8869723999645;SDEY;SDEY;IRVE SDEY;FR*S89*P89086*A;;;89086;3.0951741;47.8869723999645;;;;type2,typee;Payant;24/7;node/5528671630;2020/03/01
3.5618549;47.8993504999616;SDEY;SDEY;IRVE SDEY;FR*S89*P89096*A;;;89096;3.5618549;47.8993504999616;2;;;type2,typee;Payant;24/7;node/5528671629;2020/03/01
2.9927655;48.1995416998897;SDEY;SDEY;IRVE SDEY;FR*S89*P89100*A;;;89100;2.9927655;48.1995416998897;;;;type2_combo,type2,chademo;Payant;24/7;node/5528671628;2020/03/01
3.4740589;48.2000923998896;SDEY;SDEY;IRVE SDEY;FR*S89*P89107*A;;;89411;3.4740589;48.2000923998896;2;;;type2,typee;Payant;24/7;node/5528671627;2020/03/09
3.542423;47.5255618000479;SDEY;SDEY;IRVE SDEY;FR*S89*P89119*A;;;89119;3.542423;47.5255618000479;2;;;type2,typee;Payant;24/7;node/5528671626;2020/03/01
3.1657181;48.3394836998556;SDEY;SDEY;IRVE SDEY;FR*S89*P89124*A;;;89124;3.1657181;48.3394836998556;2;;;type2,typee;Payant;24/7;node/5528671625;2020/03/01
3.4997946;47.6144720000277;SDEY;SDEY;IRVE SDEY;FR*S89*P89125*A;;;89125;3.4997946;47.6144720000277;2;;;type2,typee;Payant;24/7;node/5528671624;2020/03/01
4.2116609;47.8560080999718;SDEY;SDEY;IRVE SDEY;FR*S89*P89131*A;;;89131;4.2116609;47.8560080999718;2;;;type2,typee;Payant;24/7;node/5528671623;2020/03/01
3.5755278;47.9842499999414;SDEY;SDEY;IRVE SDEY;FR*S89*P89156*A;;;89156;3.5755278;47.9842499999414;2;;;type2,typee;Payant;24/7;node/5528671621;2020/03/01
3.451724;47.8689115999687;SDEY;SDEY;IRVE SDEY;FR*S89*P89167*A;;;89167;3.451724;47.8689115999687;2;;;type2,typee;Payant;24/7;node/5528669420;2020/03/01
3.6095265;47.9288692999546;SDEY;SDEY;IRVE SDEY;FR*S89*P89200*A;;;89200;3.6095265;47.9288692999546;;;;type2_combo,type2,chademo;Payant;24/7;node/5528669419;2020/03/01
3.6277829;47.9040211999605;SDEY;SDEY;IRVE SDEY;FR*S89*P89201*A;;;89201;3.6277829;47.9040211999605;2;;;type2,typee;Payant;24/7;node/5528669418;2020/05/11
3.666805;47.7146605000047;SDEY;SDEY;IRVE SDEY;FR*S89*P89202*A;;;89202;3.666805;47.7146605000047;2;;;type2,typee;Payant;24/7;node/5528669417;2020/07/12
4.0045555;47.5847345000345;SDEY;SDEY;IRVE SDEY;FR*S89*P89204*A;;;89204;4.0045555;47.5847345000345;2;;;type2,typee;Payant;24/7;node/5528669416;2020/03/01
3.4837457;47.9640493999462;SDEY;SDEY;IRVE SDEY;FR*S89*P89218*A;;;89218;3.4837457;47.9640493999462;2;;;type2,typee;Payant;24/7;node/5528669415;2020/03/01
3.3753942;47.6836330000119;SDEY;SDEY;IRVE SDEY;FR*S89*P89221*A;;;89221;3.3753942;47.6836330000119;2;;;type2,typee;Payant;24/7;node/5528669414;2020/03/01
3.7579626;47.8952349999625;SDEY;SDEY;IRVE SDEY;FR*S89*P89227*A;;;89227;3.7579626;47.8952349999625;2;;;type2,typee;Payant;24/7;node/5528669413;2020/03/01
3.4176158;47.8000317999849;SDEY;SDEY;IRVE SDEY;FR*S89*P89228*A;;;89228;3.4176158;47.8000317999849;2;;;type2,typee;Payant;24/7;node/5528669412;2020/03/01
3.5096637;47.9637480999463;SDEY;SDEY;IRVE SDEY;FR*S89*P89257*A;;;89257;3.5096637;47.9637480999463;;;;type2_combo,type2,chademo;Payant;24/7;node/4551966461;2020/03/01
3.514998;47.9625040999466;SDEY;SDEY;IRVE SDEY;FR*S89*P89257*B;;;89257;3.514998;47.9625040999466;2;;;type2,typee;Payant;24/7;node/5528669410;2020/03/01
3.7930767;48.0426615999275;SDEY;SDEY;IRVE SDEY;FR*S89*P89276*A;;;89276;3.7930767;48.0426615999275;2;;;type2,typee;Payant;24/7;node/5528669408;2020/03/01
3.9930374;47.6965847000089;SDEY;SDEY;IRVE SDEY;FR*S89*P89279*A;;;89279;3.9930374;47.6965847000089;2;;;type2,typee;Payant;24/7;node/5528669407;2020/03/01
3.5724664;47.952385999949;SDEY;SDEY;IRVE SDEY;FR*S89*P89282*A;;;89282;3.5724664;47.952385999949;2;;;type2,typee;Payant;24/7;node/5528669406;2020/03/01
3.4172094;47.661386100017;SDEY;SDEY;IRVE SDEY;FR*S89*P89283*A;;;89283;3.4172094;47.661386100017;2;;;type2,typee;Payant;24/7;node/5528669405;2020/03/01
3.9962152;47.368003300083;SDEY;SDEY;IRVE SDEY;FR*S89*P89318*A;;;89318;3.9962152;47.368003300083;2;;;type2,typee;Payant;24/7;node/5528669404;2020/03/01
2.8816611;47.7454237999976;SDEY;SDEY;IRVE SDEY;FR*S89*P89324*A;;;89324;2.8816611;47.7454237999976;2;;;type2,typee;Payant;24/7;node/5528669402;2020/03/01
3.3098714;48.1521599999011;SDEY;SDEY;IRVE SDEY;FR*S89*P89326*A;;;89326;3.3098714;48.1521599999011;2;;;type2,typee;Payant;24/7;node/5528669401;2020/03/16
3.6466797;47.7440481999979;SDEY;SDEY;IRVE SDEY;FR*S89*P89337*A;;;89337;3.6466797;47.7440481999979;2;;;type2,typee;Payant;24/7;node/5528669399;2020/07/12
3.0711673;47.6413592000216;SDEY;SDEY;IRVE SDEY;FR*S89*P89344*A;;;89344;3.0711673;47.6413592000216;2;;;type2,typee;Payant;24/7;node/4553448325;2020/03/01
3.7330274;47.9971481999384;SDEY;SDEY;IRVE SDEY;FR*S89*P89345*A;;;89345;3.7330274;47.9971481999384;2;;;type2,typee;Payant;24/7;node/5528669398;2020/03/01
3.7283349;48.0017104999373;SDEY;SDEY;IRVE SDEY;FR*S89*P89345*B;;;89345;3.7283349;48.0017104999373;;;;type2_combo,type2,chademo;Payant;24/7;node/5528669397;2020/03/01
3.0966462;48.1793003998946;SDEY;SDEY;IRVE SDEY;FR*S89*P89370*A;;;89370;3.0966462;48.1793003998946;2;;;type2,typee;Payant;24/7;node/5528669396;2020/03/01
3.9397698;47.5152984000502;SDEY;SDEY;IRVE SDEY;FR*S89*P89378*A;;;89378;3.9397698;47.5152984000502;2;;;type2,typee;Payant;24/7;node/5528669395;2020/03/01
3.9916446;47.5088675000516;SDEY;SDEY;IRVE SDEY;FR*S89*P89378*B;;;89378;3.9916446;47.5088675000516;;;;type2,typee;Payant;24/7;node/7538920890;2020/05/19
3.3592683;47.9125883999584;SDEY;SDEY;IRVE SDEY;FR*S89*P89384*A;;;89384;3.3592683;47.9125883999584;;;;type2,typee;Payant;24/7;node/5528669394;2020/03/01
3.2906089;48.1983846998899;SDEY;SDEY;IRVE SDEY;FR*S89*P89387*A;;;89387;3.2906089;48.19838469989;2;;;type2,typee;Payant;24/7;node/5335124792;2020/02/15
3.2807074;48.1998275998896;SDEY;SDEY;IRVE SDEY;FR*S89*P89387*B;;;89387;3.2807074;48.1998275998896;;;;type2,typee;Payant;24/7;node/5374412489;2020/02/15
3.279557;48.1974359998902;SDEY;SDEY;IRVE SDEY;FR*S89*P89387*C;;;89387;3.279557;48.1974359998902;2;;;type2,typee;Payant;24/7;node/5528669393;2020/02/15
3.28408;48.1955859998906;SDEY;SDEY;IRVE SDEY;FR*S89*P89387*D;;;89387;3.28408;48.1955859998906;2;;;type2,typee;Payant;24/7;node/5528669392;2020/02/15
3.2764795;48.1957235998906;SDEY;SDEY;IRVE SDEY;FR*S89*P89387*E;;;89387;3.2764795;48.1957235998906;2;;;type2,typee;Payant;24/7;node/6265540803;2020/02/15
3.2682177;48.1974746998902;SDEY;SDEY;IRVE SDEY;FR*S89*P89387*F;;;89387;3.2682177;48.1974746998902;2;;;type2,typee;Payant;24/7;node/5528669391;2020/03/01
3.2700205;48.1966737998904;SDEY;SDEY;IRVE SDEY;FR*S89*P89387*G;;;89387;3.2700205;48.1966737998904;;;;type2_combo,type2,chademo;Payant;24/7;node/5528669390;2020/02/15
3.243252;47.9385796999523;SDEY;SDEY;IRVE SDEY;FR*S89*P89388*A;;;89388;3.243252;47.9385796999523;;;;type2_combo,type2,chademo;Payant;24/7;node/6703192494;2020/03/01
3.3251336;48.2488704998777;SDEY;SDEY;IRVE SDEY;FR*S89*P89399*A;;;89399;3.3251336;48.2488704998777;;;;type2,typee;Payant;24/7;node/6591734715;2020/03/01
4.0849344;47.8475194999738;SDEY;SDEY;IRVE SDEY;FR*S89*P89407*A;;;89407;4.0849344;47.8475194999738;2;;;type2,typee;Payant;24/7;node/5528669389;2020/03/01
3.1816156;47.5496230000425;SDEY;SDEY;IRVE SDEY;FR*S89*P89420*A;;;89420;3.1816156;47.5496230000425;;;;type2,typee;Payant;24/7;node/5528669388;2020/03/01
3.1554914;47.5811025000353;SDEY;SDEY;IRVE SDEY;FR*S89*P89420*B;;;89420;3.1554914;47.5811025000353;5;;;type2_combo,type2,chademo,typee;Payant;24/7;node/5528669387;2020/03/01
3.6369401;47.8063630999834;SDEY;SDEY;IRVE SDEY;FR*S89*P89438*A;;;89438;3.6369401;47.8063630999834;;;;type2_combo,type2,chademo;Payant;24/7;node/4556721319;2020/07/12
3.7320001;47.6607755000171;SDEY;SDEY;IRVE SDEY;FR*S89*P89441*A;;;89441;3.7320001;47.6607755000172;;;;type2_combo,type2,chademo;Payant;24/7;node/5528669386;2020/03/01
3.1360503;48.1387832999044;SDEY;SDEY;IRVE SDEY;FR*S89*P89459*A;VILLENEUVE LA DONDAGRE_Rue des Vignes;;89459;3.1360503;48.1387832999044;;;;type2_combo,type2,chademo;Payant;24/7;node/4555636680;2020/03/09
3.5574433;48.2339606998813;SDEY;SDEY;IRVE SDEY;FR*S89*P89461*A;;;89461;3.5574433;48.2339606998813;2;;;type2,typee;Payant;24/7;node/4601199382;2020/03/01
3.6338715;47.7040273000072;SDEY;SDEY;IRVE SDEY;FR*S89*P89478*A;;;89478;3.6338715;47.7040273000072;2;;;type2,typee;Payant;24/7;node/5528669385;2020/07/12
3.5484575;48.2864838998685;SDEY Syndicat Départemental d'Énergies de l'Yonne;SDEY;IRVE SDEY;FR*S89*P89122*A;;;89122;3.5484575;48.2864838998685;2;;;type2,typee;;24/7;node/4601177158;2020/03/18
3.0502651;48.305180899864;SDEY Syndicat Départemental d'Énergies de l'Yonne;SDEY;IRVE SDEY;FR*S89*P89332*A;;;89332;3.0502651;48.305180899864;2;;;type2,typee;;24/7;node/5528669400;2020/03/18
3.3532635;48.2125540998865;SDEY Syndicat Départemental d'Énergies de l'Yonne;SDEY;IRVE SDEY;FR*S89*P89373*A;;;89373;3.3532635;48.2125540998865;2;;;type2,typee;;24/7;node/7305284739;2020/03/18
3.066705;48.3401992998554;SDEY Syndicat Départemental d'Énergies de l'Yonne;SDEY;IRVE SDEY;FR*S89*P89460*A;;;89460;3.066705;48.3401992998554;2;;;type2,typee;;24/7;node/7305284740;2020/03/18
2.9467401;47.6989930000084;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89046 A;;;89046;2.9467401;47.6989930000084;2;;;type2,typee;Gratuit;24/7;node/4552037001;2020/03/01
3.5138398;48.019781699933;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89059 A;;;89059;3.5138398;48.019781699933;2;;;type2,typee;Gratuit;24/7;node/5528671637;2020/03/01
3.066672;48.1136414999104;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89144 A;;;89144;3.066672;48.1136414999105;2;;;type2,typee;Gratuit;24/7;node/4556794268;2020/03/01
3.4199113;47.547266300043;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89148 A;;;89148;3.4199113;47.547266300043;2;;;type2,typee;Gratuit;24/7;node/5528671622;2020/03/01
3.2610923;48.1597004998993;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89195 A;;;89195;3.2610923;48.1597004998993;2;;;type2,typee;;24/7;node/4767045095;2020/03/18
3.5803623;47.8479598999737;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89263 A;;;89263;3.5803623;47.8479598999737;1;;;type2_combo,chademo;Gratuit;24/7;node/5528669409;2020/03/01
3.4149134;47.7553475999953;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89311 A;;;89311;3.4149134;47.7553475999953;2;;;type2,typee;Gratuit;24/7;node/5212819463;2020/03/01
3.2871549;48.2173703998854;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89338 A;;;89338;3.2871549;48.2173703998854;2;;;type2,typee;Gratuit;24/7;node/4438727687;2020/03/01
3.0822271;48.3240609998594;SDEY Syndicat Départemental d'Énergies de l'Yonne;SPIE;;FR S89 P89449 A;;;89449;3.0822271;48.3240609998594;1;;;type2_combo,chademo;;24/7;node/4767064846;2020/03/18
2.0821018;49.4264374995875;SE60;Freshmile;Mouv'Oise;FR*S60*PBEAUVAISPARIS;Pont de Paris;;60057;2.0821018;49.4264374995875;2;;;type2,typee;Gratuit;24/7;node/7294912582;2020/03/14
2.078702;49.432742699586;SE60;Freshmile;Mouv'Oise;FR*S60*PBEAUVLOIS;Antoine Loisel;;60057;2.078702;49.432742699586;2;;;type2,typee;Gratuit;24/7;node/7294912585;2020/03/14
2.0883717;49.4344515995856;SE60;Freshmile;Mouv'Oise;FR*S60*PBEAUVVERD;Parking Verdun;;60057;2.0883717;49.4344515995856;2;;;type2,typee;Gratuit;24/7;node/7294912583;2020/03/14
2.8220017;49.4132779995907;SE60;Freshmile;Mouv'Oise;FR*S60*PBHPKTX;Ancien Hôpital;;60159;2.8220017;49.4132779995908;2;;;type2,typee;Gratuit;24/7;node/6669488798;2020/03/02
2.3602492;49.1665867996512;SE60;Freshmile;Mouv'Oise;FR*S60*PBORANSUROISE;Auchois Dupont;;60086;2.3602492;49.1665867996512;2;;;type2,typee;Gratuit;24/7;node/7294909555;2020/03/14
2.2468543;49.1656005996514;SE60;Freshmile;Mouv'Oise;FR*S60*PCHAMBLYDG;Place Charles de Gaulle;;60139;2.2468543;49.1656005996514;2;;;type2,typee;Gratuit;24/7;node/7049674017;2020/03/02
2.3584981;49.2753743996244;SE60;Freshmile;Mouv'Oise;FR*S60*PCIRELESMELLO;Mairie;;60155;2.3584981;49.2753743996244;2;;;type2,typee;Gratuit;24/7;node/7294912496;2020/03/14
2.3990546;49.387663599597;SE60;Freshmile;Mouv'Oise;FR*S60*PCLERMONTWENC;Wenceslas Coutellier;;60157;2.3990546;49.387663599597;2;;;type2,typee;Gratuit;24/7;node/6746920642;2020/03/02
2.3990815;49.387644399597;SE60;Freshmile;Mouv'Oise;FR*S60*PCLERMONTWENC;Wenceslas Coutellier;;60157;2.3990815;49.387644399597;2;;;type2,typee;Gratuit;24/7;node/6746920641;2020/03/02
2.4702644;49.1405834996576;SE60;Freshmile;Mouv'Oise;FR*S60*PCOYELAFORET;;;60172;2.4702644;49.1405834996576;2;;;type2,typee;Gratuit;24/7;node/5352418213;2020/03/02
2.4828566;49.2520826996301;SE60;Freshmile;Mouv'Oise;FR*S60*PCREILRENC;Rencontres;;60175;2.4828566;49.2520826996301;2;;;type2,typee;Gratuit;24/7;node/7294909562;2020/03/14
2.8999802;49.2341025996346;SE60;Freshmile;Mouv'Oise;FR*S60*PDAPNRG;Crépy-en-Valois, Parking Communauté;;60176;2.8999802;49.2341025996346;2;;;type2,typee;Gratuit;24/7;node/6249791005;2020/03/02
2.2010432;49.2888444996211;SE60;Freshmile;Mouv'Oise;FR*S60*PGENEVIEVE;RN1;;60575;2.2010432;49.2888444996211;2;;;type2,typee;Gratuit;24/7;node/7294912576;2020/03/14
1.9398148;49.6646672995303;SE60;Freshmile;Mouv'Oise;FR*S60*PGRANDVILLIERS;Grandvilliers, Place Barbier;;60286;1.9398148;49.6646672995303;2;;;type2,typee;Gratuit;24/7;node/7254995807;2020/03/01
2.8883519;49.2377885996336;SE60;Freshmile;Mouv'Oise;FR*S60*PGVYQTG;Jeu de Paume;;60176;2.8883519;49.2377885996336;2;;;type2,typee;Gratuit;24/7;node/5226185148;2020/03/02
1.9712878;49.3180780996139;SE60;Freshmile;Mouv'Oise;FR*S60*PJOUYSOUSTHELLE;Saint-Michel;;60327;1.9712878;49.318078099614;2;;;type2,typee;Gratuit;24/7;node/7294912580;2020/03/14
2.8177191;49.424374499588;SE60;Freshmile;Mouv'Oise;FR*S60*PMARGNYCOMP;Margny-lès-Compiègne;;60382;2.8177191;49.4243744995881;2;;;type2,typee;Gratuit;24/7;node/6589516708;2020/03/02
2.3252201;49.3205429996134;SE60;Freshmile;Mouv'Oise;FR*S60*PMOUY;Pierre Semard;5;23 Place Pierre Semard;Rue de la Gare, Mouy;60439;2.3252201;49.3205429996134;2;;;type2,typee;Gratuit;24/7;node/3517162579;2020/03/14
2.2870267;49.2236190996371;SE60;Freshmile;Mouv'Oise;FR*S60*PNEUILLYENT;Tiburce Lefèvre;;60450;2.2870267;49.2236190996371;2;;;type2,typee;Gratuit;24/7;node/7294909557;2020/03/14
2.3754794;49.203710399642;SE60;Freshmile;Mouv'Oise;FR*S60*PPRECY;Gaston Wateau;;60513;2.3754794;49.203710399642;2;;;type2,typee;Gratuit;24/7;node/7294909559;2020/03/14
2.8220031;49.4174384995897;SE60;Freshmile;Mouv'Oise;FR*S60*PRMFJTS;;;60159;2.8220031;49.4174384995897;2;;;type2,typee;Gratuit;24/7;node/6669488797;2020/03/02
2.4183724;49.2161406996389;SE60;Freshmile;Mouv'Oise;FR*S60*PSAINTLEU;République;;60584;2.4183724;49.2161406996389;2;;;type2,typee;Gratuit;24/7;node/7294909563;2020/03/14
2.5825437;49.2012884996426;SE60;Freshmile;Mouv'Oise;FR*S60*PSENLISORD;Ordener;;60612;2.5825437;49.2012884996426;2;;;type2,typee;Gratuit;24/7;node/7294909550;2020/03/14
2.1184058;49.346413599607;SE60;Freshmile;Mouv'Oise;FR*S60*PSULPICE;Chemin Vert;;60598;2.1184058;49.346413599607;2;;;type2,typee;Gratuit;24/7;node/7294912579;2020/03/14
2.2855905;49.1778908996484;SE60;Freshmile;Mouv'Oise;FR*S60*PTHELLE;Parc du Thelle;;60398;2.2855905;49.1778908996484;2;;;type2,typee;Gratuit;24/7;node/7294909556;2020/03/14
2.1120834;49.461730099579;SE60;Freshmile;Mouv'Oise;FR*S60*PTILLE;Salle des fêtes;;60639;2.1120834;49.461730099579;2;;;type2,typee;Gratuit;24/7;node/7294912581;2020/03/14
2.8025403;49.4153366995902;SE60;Freshmile;Mouv'Oise;FR*S60*PVENETTE;Venette;;60665;2.8025403;49.4153366995903;2;;;type2,typee;Gratuit;24/7;node/6669518735;2020/03/02
2.5170208;49.2740708996247;SE60;Freshmile;Mouv'Oise;FR*S60*PVERNEUILENHA;Piegaro;;60670;2.5170208;49.2740708996247;2;;;type2,typee;Gratuit;24/7;node/7294909560;2020/03/14
2.3902984;49.2074824996411;SE60;Freshmile;Mouv'Oise;FR*S60*PVILLERS;Primevères;;60686;2.3902984;49.2074824996411;2;;;type2,typee;Gratuit;24/7;node/7294909564;2020/03/14
2.5000867;49.2911358996205;SE60;Freshmile;Mouv'Oise;FR*S60*PVILLERSSTPAUL;Albert Thomas;;60684;2.5000867;49.2911358996205;2;;;type2,typee;Gratuit;24/7;node/7294909561;2020/03/14
2.4425608;49.1526768996546;SE60;Freshmile;Mouv'Oise;FR*S60*PVRGNNE;Château;;60346;2.4425608;49.1526768996546;2;;;type2,typee;Gratuit;24/7;node/7029682663;2020/03/02
2.7271984;49.3084727996163;SE60;Freshmile;Mouv'Oise;FR*S60*PWQSGHK;École;;60667;2.7271984;49.3084727996163;2;;;type2,typee;Gratuit;24/7;node/5352745138;2020/03/14
1.8850829;49.2642313996271;SE60;Freshmile;Mouv'Oise;FR*S60*PXGBNMT;Foulerie;;60143;1.8850829;49.2642313996271;2;;;type2,typee;Gratuit;24/7;node/6278944815;2020/03/02
2.2561777;49.1596441996529;SE60;Freshmile;Mouv'Oise;FR*S60*PXXJWHG;Rue Jean Renoir;;60139;2.2561777;49.1596441996529;2;;;type2,typee;Gratuit;24/7;node/7049674006;2020/03/02
2.0712077;49.4321963995861;SE60;Freshmile;Mouv'Oise;FR*S60*PYRXMTJ;Parking Saint-Quentin;;60057;2.0712077;49.4321963995861;2;;;type2,typee;Gratuit;24/7;node/7294912584;2020/03/14
2.5790143;49.2087856996408;SE60;Mouv'Oise;Mouv'Oise;FR*S60*PCYAVCQ;;;60612;2.5790143;49.2087856996408;2;;;type2,typee;Payant;24/7;node/6976502190;2020/05/03
0.9024133;48.4713360998232;Se 61;Syndicat de l'Energie de l'Orne;Te61;FR*S61*P61241A;Rue de Paris;;61241;0.9024133;48.4713360998232;2;;;typee;Gratuit;24/7;node/7140887060;2020/03/07
0.1776558;48.8932452997188;Se 61;Syndicat de l'Énergie de l'Orne;Te61;FR*S61*P61071A;Place du Musée;;61071;0.1776558;48.8932452997188;2;;;typee;Gratuit;24/7;node/6708729999;2020/03/02
0.0363919;48.4337832998325;Se 61;Syndicat de l'Énergie de l'Orne;Te61;FR*S61*P61116A;Rue l'Abbé Loublier;;61117;0.0363919;48.4337832998325;2;;;typee;Gratuit;24/7;node/5141755615;2020/03/02
-0.6507373;48.5942686997929;Se 61;Syndicat de l'Énergie de l'Orne;Te61;FR*S61*P61145A;Place de la Roirie;;61145;-0.6507373;48.5942686997929;2;;;typee;Gratuit;24/7;node/6112703879;2020/03/02
